customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
11157.0,Jennifer Williams,appliances,222.0,shipped,completed,57.0,Female,1.0,East,Silver,Canada
11158.0,,electronics,214.0,delivered,completed,51.0,Male,2.0,South,Gold,USA
11159.0,John Smith,books,81.0,delivered,completed,26.0,Male,2.0,North,Platinum,Russia
11160.0,Aarav Patel,clothing,126.0,delivered,completed,56.0,Female,1.0,East,Platinum,India
,David Garcia,appliances,144.0,delivered,completed,,Male,1.0,East,Platinum,Spain
,John Davis,appliances,286.0,delivered,pending,61.0,Male,1.0,West,Gold,Canada
11163.0,Emily Williams,electronics,,delivered,cancelled,43.0,Female,4.0,East,Gold,USA
,Jessica Davis,appliances,181.0,pending,completed,22.0,Female,4.0,South,,USA
11165.0,Emily Garcia,appliances,131.0,pending,completed,41.0,Male,3.0,,Gold,USA
11166.0,Daniel Smith,appliances,51.0,cancelled,completed,48.0,Female,2.0,North,Gold,
,Aditi Kumar,,117.0,delivered,completed,41.0,Male,3.0,East,Silver,India
11168.0,John Garcia,,266.0,pending,cancelled,38.0,Female,3.0,North,Silver,Italy
11169.0,Michael Garcia,books,280.0,pending,,39.0,,2.0,South,Platinum,Japan
11170.0,Jessica Garcia,clothing,210.0,delivered,completed,55.0,Female,,East,Gold,Russia
11171.0,John Smith,clothing,48.0,delivered,completed,39.0,Male,2.0,East,Silver,Russia
,Michael Jones,electronics,67.0,,completed,38.0,Female,3.0,South,Silver,Brazil
11173.0,Daniel Smith,appliances,269.0,delivered,completed,47.0,Female,4.0,East,Platinum,South Korea
11174.0,Jessica Garcia,clothing,245.0,delivered,cancelled,66.0,Female,2.0,North,Gold,Germany
11175.0,Jessica Miller,appliances,291.0,delivered,completed,64.0,Male,1.0,North,,Japan
11176.0,Michael Davis,clothing,172.0,delivered,completed,27.0,Female,4.0,South,Gold,Mexico
11177.0,Michael Jones,clothing,199.0,delivered,cancelled,,Female,4.0,West,Silver,Australia
11178.0,,electronics,172.0,,completed,56.0,Male,4.0,,Platinum,UK
11179.0,David Garcia,books,253.0,,pending,46.0,Female,4.0,West,Gold,UK
11180.0,Jessica Davis,books,42.0,shipped,completed,42.0,Male,2.0,South,Silver,UK
11181.0,Michael Smith,clothing,113.0,delivered,cancelled,19.0,Male,,West,Platinum,USA
11182.0,John Davis,electronics,264.0,,completed,30.0,Male,1.0,North,Platinum,South Africa
,Sarah Williams,appliances,179.0,delivered,cancelled,44.0,Male,,,Silver,South Korea
11184.0,Emily Smith,,28.0,delivered,,46.0,Male,3.0,,Gold,France
11185.0,Jennifer Smith,,204.0,delivered,completed,31.0,,3.0,South,Gold,Australia
11186.0,John Smith,books,154.0,pending,completed,21.0,Female,4.0,North,Platinum,South Africa
11187.0,David Smith,electronics,129.0,delivered,completed,25.0,Male,2.0,West,Silver,Mexico
11188.0,John Miller,books,88.0,pending,completed,22.0,Female,1.0,West,Gold,Canada
11189.0,Jessica Jones,appliances,155.0,pending,cancelled,61.0,Male,4.0,North,Gold,USA
11190.0,Daniel Davis,books,,,completed,44.0,Female,4.0,South,Gold,China
11191.0,Jessica Jones,appliances,138.0,delivered,completed,41.0,Male,2.0,East,Platinum,Germany
11192.0,David Garcia,electronics,,delivered,completed,61.0,,1.0,North,,Mexico
,Jessica Brown,electronics,196.0,delivered,pending,60.0,Female,3.0,East,Platinum,South Africa
11194.0,John Brown,clothing,256.0,delivered,completed,51.0,Female,,West,Gold,Spain
11195.0,Emily Davis,clothing,,cancelled,cancelled,45.0,Male,1.0,North,Silver,China
11196.0,Emily Smith,books,296.0,shipped,completed,41.0,Male,1.0,West,Silver,Australia
11197.0,Sarah Johnson,electronics,157.0,cancelled,,22.0,,4.0,West,Silver,
11198.0,Michael Johnson,electronics,151.0,delivered,completed,,Female,1.0,West,Platinum,Brazil
,Sarah Brown,clothing,63.0,delivered,completed,35.0,,2.0,West,,USA
11200.0,Michael Brown,appliances,142.0,delivered,completed,34.0,Male,1.0,West,,Canada
11201.0,Emily Johnson,books,155.0,delivered,completed,47.0,Female,2.0,South,Silver,Russia
11202.0,Emily Williams,books,145.0,,completed,55.0,Male,4.0,West,Gold,South Africa
11203.0,Michael Garcia,clothing,294.0,delivered,completed,36.0,Male,1.0,North,Silver,Russia
11204.0,Jessica Jones,electronics,83.0,delivered,cancelled,39.0,Female,2.0,East,Platinum,Mexico
11205.0,,,251.0,cancelled,completed,66.0,Female,2.0,North,,Spain
11206.0,John Jones,clothing,70.0,cancelled,completed,66.0,,1.0,North,Platinum,Mexico
11207.0,,clothing,,,completed,35.0,Male,4.0,South,Gold,USA
11208.0,,clothing,177.0,shipped,completed,43.0,,3.0,West,Gold,USA
11209.0,Vidya Patel,appliances,,delivered,completed,32.0,Female,,,Platinum,
11210.0,Sarah Miller,,100.0,delivered,,45.0,Female,1.0,East,Gold,Brazil
11211.0,Aarav Kumar,electronics,251.0,pending,cancelled,47.0,Female,1.0,West,Platinum,India
11212.0,Michael Davis,clothing,147.0,delivered,pending,45.0,Female,,East,Silver,Brazil
,Jennifer Miller,appliances,145.0,shipped,completed,37.0,Male,4.0,South,Platinum,Italy
,David Brown,electronics,99.0,delivered,completed,21.0,Female,2.0,West,Silver,USA
11215.0,John Miller,clothing,194.0,shipped,completed,21.0,Female,,East,Gold,Russia
11216.0,,books,164.0,cancelled,pending,54.0,Female,,North,Silver,Italy
11217.0,Sarah Johnson,appliances,145.0,delivered,completed,32.0,Male,3.0,East,Silver,South Korea
11218.0,Daniel Jones,electronics,201.0,delivered,completed,51.0,Male,4.0,North,Gold,UK
11219.0,Sarah Jones,books,238.0,delivered,completed,28.0,Female,3.0,West,Gold,USA
11220.0,,clothing,297.0,delivered,completed,40.0,Male,4.0,North,Silver,
11221.0,Jennifer Brown,clothing,102.0,delivered,completed,52.0,Female,4.0,North,Platinum,South Korea
11222.0,Jessica Johnson,clothing,160.0,shipped,completed,60.0,Female,4.0,South,Silver,Italy
11223.0,Jennifer Garcia,appliances,114.0,delivered,completed,,Female,2.0,South,Gold,Japan
11224.0,Jessica Garcia,electronics,213.0,cancelled,completed,28.0,Male,4.0,,Platinum,UK
11225.0,Vivaan Patel,books,129.0,pending,,19.0,Male,3.0,South,Silver,India
11226.0,John Smith,electronics,71.0,delivered,,69.0,Male,4.0,West,Gold,
11227.0,Daniel Smith,appliances,122.0,delivered,pending,,Female,4.0,South,,Mexico
11228.0,David Smith,electronics,120.0,delivered,completed,32.0,Male,1.0,North,Gold,France
11229.0,Sarah Smith,appliances,161.0,delivered,completed,,Female,4.0,West,Platinum,Canada
11230.0,Sarah Johnson,clothing,220.0,delivered,completed,45.0,Male,4.0,North,Silver,Brazil
11231.0,Jennifer Johnson,books,218.0,,pending,48.0,Female,1.0,East,,Spain
11232.0,Jessica Smith,clothing,,delivered,completed,49.0,Female,2.0,West,Platinum,
,Daniel Johnson,electronics,65.0,delivered,,,Male,4.0,West,Silver,Italy
,Michael Smith,clothing,47.0,pending,,67.0,Female,1.0,,,Brazil
11235.0,Sarah Smith,books,21.0,shipped,pending,39.0,,4.0,South,Silver,Germany
11236.0,Vivaan Kumar,clothing,36.0,delivered,,46.0,Female,2.0,East,Gold,India
11237.0,Sarah Miller,books,96.0,delivered,completed,25.0,Female,3.0,South,Gold,Japan
11238.0,Michael Davis,books,184.0,pending,completed,39.0,Male,4.0,,Gold,Russia
11239.0,David Brown,clothing,,cancelled,completed,,Female,3.0,East,,UK
11240.0,Jessica Brown,appliances,124.0,delivered,completed,40.0,Female,1.0,West,Silver,Canada
11241.0,Vivaan Sharma,electronics,43.0,delivered,,,Female,4.0,South,Silver,India
11242.0,Jennifer Miller,appliances,,delivered,completed,19.0,Female,1.0,East,,
11243.0,Daniel Jones,appliances,54.0,delivered,completed,29.0,Male,3.0,North,Gold,USA
11244.0,Michael Smith,clothing,21.0,delivered,completed,38.0,Male,,West,Silver,South Korea
11245.0,John Williams,electronics,157.0,delivered,,29.0,Male,3.0,North,Gold,USA
11246.0,,electronics,81.0,delivered,pending,62.0,Female,1.0,,Platinum,Germany
,Jessica Davis,appliances,216.0,delivered,completed,48.0,Male,2.0,,Platinum,USA
11248.0,Daniel Jones,clothing,78.0,,cancelled,26.0,Male,2.0,East,Gold,
11249.0,Sarah Miller,electronics,284.0,delivered,completed,32.0,Female,2.0,East,,Italy
11250.0,Sarah Brown,appliances,207.0,shipped,completed,49.0,Female,1.0,North,Gold,Spain
11251.0,Vivaan Patel,electronics,82.0,delivered,,60.0,Male,2.0,,Silver,India
11252.0,David Johnson,clothing,298.0,cancelled,completed,26.0,Male,4.0,South,Gold,Russia
11253.0,Sarah Davis,clothing,49.0,delivered,completed,,Female,2.0,South,,France
11254.0,Jessica Johnson,,190.0,delivered,completed,25.0,Female,3.0,,Platinum,Brazil
11255.0,David Smith,electronics,40.0,delivered,completed,69.0,Female,4.0,North,Gold,Italy
11256.0,David Smith,,,delivered,completed,45.0,Female,3.0,South,Silver,Canada
11257.0,David Johnson,,,delivered,,35.0,Male,3.0,East,Gold,USA
11258.0,Sarah Jones,books,,delivered,completed,60.0,Male,3.0,,Gold,Spain
11259.0,,clothing,,pending,completed,54.0,Female,3.0,North,Gold,UK
11260.0,David Jones,appliances,106.0,pending,completed,53.0,Female,4.0,East,Platinum,China
11261.0,Daniel Davis,books,50.0,,completed,54.0,Male,1.0,South,Silver,South Korea
11262.0,Jessica Johnson,clothing,140.0,shipped,cancelled,49.0,Male,4.0,South,Platinum,Mexico
11263.0,Michael Jones,clothing,88.0,delivered,pending,,Male,2.0,North,,Spain
11264.0,John Smith,books,153.0,,completed,56.0,Male,2.0,South,Gold,
11265.0,Emily Williams,appliances,165.0,delivered,completed,66.0,Female,1.0,North,,UK
11266.0,Michael Brown,clothing,282.0,delivered,,46.0,Male,2.0,South,Silver,Italy
11267.0,,,105.0,,completed,,Female,4.0,South,Silver,
11268.0,,appliances,35.0,delivered,cancelled,40.0,Female,2.0,South,Platinum,
11269.0,Daniel Brown,appliances,235.0,,completed,50.0,Male,2.0,North,Silver,Canada
11270.0,David Garcia,,135.0,delivered,,65.0,Female,3.0,North,Silver,Brazil
11271.0,David Smith,electronics,137.0,delivered,completed,26.0,Female,4.0,South,Gold,Spain
11272.0,,electronics,,delivered,completed,61.0,Female,3.0,South,Silver,
11273.0,,clothing,181.0,,completed,68.0,Female,1.0,South,Silver,
11274.0,,appliances,207.0,delivered,completed,60.0,Male,4.0,East,Platinum,Australia
11275.0,Michael Miller,,,,completed,55.0,Male,3.0,West,,Italy
11276.0,John Miller,books,160.0,delivered,completed,,Male,4.0,West,Gold,Australia
11277.0,Michael Miller,electronics,186.0,delivered,completed,,,2.0,East,Platinum,Canada
11278.0,Sarah Williams,books,47.0,delivered,completed,20.0,Female,1.0,West,Platinum,USA
11279.0,Emily Jones,clothing,291.0,,completed,25.0,Male,2.0,West,Silver,Australia
11280.0,John Smith,clothing,69.0,delivered,completed,33.0,Female,2.0,West,Platinum,
11281.0,Jessica Garcia,appliances,175.0,delivered,completed,,Male,4.0,South,Platinum,Spain
11282.0,Daniel Johnson,appliances,140.0,delivered,completed,,Male,1.0,East,Platinum,Mexico
11283.0,Daniel Garcia,appliances,159.0,cancelled,completed,36.0,,,South,Gold,UK
,Jennifer Brown,books,35.0,delivered,completed,41.0,,2.0,West,Gold,South Africa
11285.0,Daniel Johnson,appliances,68.0,delivered,completed,33.0,Female,1.0,East,Silver,South Africa
11286.0,Sarah Jones,clothing,183.0,delivered,completed,68.0,Male,1.0,East,Gold,Italy
11287.0,David Garcia,appliances,81.0,delivered,completed,57.0,Female,2.0,South,Silver,Japan
11288.0,Jennifer Davis,electronics,173.0,delivered,completed,19.0,Female,4.0,North,Platinum,Japan
11289.0,Michael Brown,appliances,169.0,pending,,49.0,Male,2.0,East,Gold,South Africa
11290.0,,books,92.0,delivered,completed,,Male,,North,Gold,Germany
,Jessica Williams,electronics,,delivered,completed,66.0,,2.0,West,Gold,France
11292.0,John Brown,electronics,196.0,,pending,35.0,Female,4.0,East,Gold,South Africa
11293.0,David Davis,electronics,21.0,delivered,completed,56.0,Female,1.0,North,Platinum,Australia
11294.0,David Williams,books,138.0,delivered,completed,49.0,Female,3.0,North,Platinum,Canada
11295.0,Michael Miller,clothing,26.0,delivered,completed,26.0,Male,2.0,South,Gold,China
11296.0,David Garcia,appliances,274.0,delivered,completed,20.0,Male,1.0,North,Platinum,China
11297.0,Daniel Johnson,electronics,94.0,delivered,completed,,Female,3.0,West,Platinum,Russia
11298.0,David Jones,electronics,214.0,delivered,completed,28.0,Female,,West,Platinum,
11299.0,Sarah Johnson,electronics,206.0,shipped,completed,,Female,,East,Silver,Brazil
11300.0,John Smith,clothing,22.0,delivered,,33.0,Male,3.0,South,Gold,Japan
11301.0,Sarah Miller,clothing,203.0,shipped,completed,46.0,Male,3.0,South,Silver,Mexico
11302.0,Vivaan Kumar,books,292.0,delivered,completed,,Female,3.0,South,Silver,India
11303.0,David Williams,clothing,71.0,delivered,completed,29.0,Female,,West,Platinum,UK
11304.0,Sarah Miller,appliances,282.0,delivered,completed,63.0,Female,,North,Silver,Brazil
,Jessica Davis,,152.0,delivered,completed,21.0,Male,4.0,West,Platinum,UK
11306.0,Michael Miller,books,244.0,delivered,completed,43.0,Male,4.0,West,Platinum,Italy
,Daniel Miller,appliances,80.0,pending,completed,21.0,Female,3.0,,Silver,Canada
11308.0,Jennifer Jones,,35.0,cancelled,completed,28.0,Female,1.0,West,Gold,Germany
11309.0,Emily Miller,appliances,,delivered,completed,19.0,Female,2.0,East,Gold,South Korea
11310.0,,books,214.0,shipped,,48.0,Male,1.0,East,,France
11311.0,Daniel Miller,books,270.0,delivered,pending,67.0,Female,2.0,East,Silver,Italy
11312.0,Jennifer Jones,,67.0,cancelled,,20.0,Female,2.0,East,Gold,Canada
11313.0,Daniel Davis,appliances,,delivered,completed,42.0,Male,4.0,East,Silver,USA
11314.0,Jessica Johnson,appliances,140.0,pending,completed,51.0,Female,2.0,South,Silver,
11315.0,David Johnson,electronics,69.0,delivered,completed,18.0,Male,3.0,West,Silver,France
11316.0,Daniel Jones,clothing,60.0,shipped,,,Female,2.0,North,Platinum,Italy
11317.0,David Davis,electronics,41.0,,completed,56.0,Male,4.0,South,Platinum,Japan
11318.0,Sarah Miller,appliances,201.0,delivered,completed,69.0,Male,,North,Platinum,Russia
11319.0,Sarah Williams,books,24.0,delivered,completed,48.0,Male,2.0,West,Gold,Canada
11320.0,John Johnson,appliances,164.0,shipped,,53.0,Female,2.0,South,Silver,Brazil
11321.0,John Johnson,clothing,97.0,delivered,completed,20.0,Female,2.0,North,Platinum,
,Daniel Brown,electronics,250.0,delivered,completed,55.0,Male,,East,Silver,France
11323.0,Jessica Davis,electronics,228.0,delivered,completed,29.0,Female,3.0,South,Silver,USA
11324.0,Jennifer Johnson,books,182.0,shipped,pending,33.0,Male,2.0,East,Platinum,Mexico
11325.0,Emily Brown,electronics,187.0,delivered,cancelled,25.0,Male,3.0,South,Gold,Canada
11326.0,Sarah Williams,electronics,297.0,delivered,completed,28.0,Male,4.0,West,Platinum,Australia
,,,256.0,cancelled,completed,62.0,Female,3.0,South,Silver,
11328.0,Sarah Garcia,electronics,195.0,delivered,completed,,Male,2.0,West,Silver,France
11329.0,David Jones,electronics,72.0,delivered,pending,44.0,Female,4.0,South,Gold,Russia
11330.0,Sarah Jones,electronics,29.0,delivered,completed,35.0,Female,2.0,,Platinum,Germany
11331.0,Sarah Johnson,books,165.0,shipped,completed,25.0,Male,3.0,East,Silver,China
11332.0,Sarah Johnson,books,246.0,delivered,completed,50.0,Female,3.0,West,,South Korea
11333.0,Daniel Garcia,appliances,255.0,,,21.0,Female,1.0,,,UK
11334.0,Emily Davis,electronics,261.0,shipped,pending,66.0,Female,3.0,South,Silver,Brazil
11335.0,Daniel Davis,books,90.0,delivered,completed,47.0,Male,4.0,South,,South Africa
11336.0,David Davis,books,177.0,shipped,pending,37.0,,2.0,South,Platinum,
11337.0,John Miller,appliances,38.0,delivered,completed,47.0,Male,3.0,South,,France
11338.0,Sarah Johnson,clothing,74.0,delivered,,44.0,Male,2.0,East,Platinum,Russia
11339.0,Daniel Smith,electronics,234.0,,completed,42.0,Female,1.0,North,Platinum,Australia
11340.0,Jennifer Smith,books,228.0,delivered,completed,23.0,Male,2.0,,Gold,China
11341.0,Sarah Miller,appliances,40.0,delivered,completed,22.0,Female,2.0,West,Platinum,Russia
11342.0,Emily Garcia,appliances,268.0,delivered,pending,31.0,Male,3.0,South,Silver,USA
,Jessica Smith,,,cancelled,,68.0,Female,3.0,South,Platinum,China
,Sarah Davis,books,230.0,delivered,cancelled,,Female,2.0,North,Gold,
11345.0,Aarav Patel,electronics,39.0,shipped,completed,51.0,Male,1.0,North,Silver,India
11346.0,John Johnson,,,delivered,completed,58.0,Male,,South,Gold,China
,Sarah Davis,electronics,139.0,delivered,completed,,,4.0,South,,Spain
11348.0,John Davis,appliances,116.0,shipped,pending,56.0,Male,4.0,North,Silver,Mexico
11349.0,Aarav Singh,appliances,139.0,delivered,completed,,Male,,East,Platinum,
11350.0,Emily Jones,clothing,44.0,shipped,completed,37.0,Female,,South,Gold,Italy
11351.0,,,172.0,delivered,completed,60.0,Female,2.0,North,Gold,China
11352.0,John Jones,appliances,264.0,delivered,,25.0,Male,2.0,East,Silver,Japan
11353.0,Sarah Brown,appliances,279.0,delivered,,43.0,Male,2.0,North,Platinum,
,Vidya Kumar,electronics,23.0,delivered,completed,38.0,Female,1.0,South,Silver,India
11355.0,,appliances,162.0,delivered,completed,44.0,Female,,West,Gold,USA
11356.0,,electronics,239.0,pending,completed,49.0,Female,2.0,North,Silver,UK
11357.0,David Davis,appliances,179.0,delivered,completed,59.0,Male,2.0,West,Platinum,
11358.0,,electronics,95.0,delivered,completed,67.0,Female,3.0,West,Gold,South Korea
11359.0,Sarah Garcia,clothing,118.0,shipped,pending,34.0,Male,4.0,South,Silver,Canada
11360.0,David Smith,appliances,199.0,shipped,completed,66.0,Male,3.0,East,Platinum,Italy
11361.0,Daniel Garcia,clothing,146.0,delivered,completed,18.0,Male,,West,Gold,China
11362.0,David Smith,appliances,51.0,delivered,completed,44.0,Female,,East,Platinum,Japan
11363.0,Jessica Miller,appliances,284.0,delivered,cancelled,53.0,,4.0,,Silver,Canada
11364.0,Daniel Smith,books,32.0,delivered,,28.0,,4.0,South,Gold,China
11365.0,Michael Williams,electronics,221.0,,pending,58.0,Male,2.0,South,Platinum,Australia
,Jennifer Garcia,clothing,37.0,,pending,58.0,Female,4.0,East,Gold,Australia
11367.0,Sarah Davis,clothing,,delivered,completed,52.0,Female,1.0,North,Silver,Spain
11368.0,John Williams,clothing,299.0,delivered,completed,55.0,Male,2.0,West,Silver,Australia
11369.0,Jennifer Jones,electronics,79.0,shipped,completed,55.0,,1.0,South,Platinum,Spain
11370.0,Michael Williams,books,233.0,delivered,completed,59.0,Male,3.0,West,Gold,South Korea
11371.0,,clothing,119.0,shipped,completed,59.0,Female,2.0,East,Silver,Italy
11372.0,,electronics,20.0,delivered,pending,66.0,Female,2.0,East,Platinum,Australia
11373.0,Daniel Smith,,62.0,,completed,64.0,Female,3.0,West,Platinum,Canada
,Michael Williams,clothing,187.0,shipped,completed,53.0,Female,1.0,North,Platinum,
11375.0,Daniel Johnson,clothing,211.0,delivered,completed,27.0,Male,4.0,South,Gold,Italy
,,books,53.0,pending,completed,57.0,Female,2.0,North,Silver,Italy
11377.0,Sarah Smith,clothing,53.0,delivered,completed,18.0,Male,4.0,West,Silver,USA
11378.0,Jessica Brown,clothing,195.0,pending,completed,39.0,Female,3.0,South,Gold,Germany
11379.0,Sarah Miller,appliances,215.0,delivered,completed,34.0,Female,,South,Silver,Italy
11380.0,John Johnson,electronics,,delivered,completed,29.0,Male,1.0,West,Platinum,Germany
11381.0,Jennifer Williams,electronics,264.0,delivered,completed,61.0,Male,1.0,South,Platinum,South Korea
11382.0,Emily Smith,books,90.0,delivered,pending,30.0,Female,4.0,North,Gold,China
11383.0,Daniel Johnson,appliances,133.0,delivered,completed,42.0,Female,4.0,East,Platinum,Canada
11384.0,David Jones,electronics,162.0,,completed,43.0,Male,4.0,East,Silver,
11385.0,Aditi Singh,appliances,116.0,delivered,completed,,Female,4.0,West,Silver,India
11386.0,Jennifer Davis,electronics,231.0,delivered,completed,57.0,Female,2.0,,Gold,
11387.0,Emily Davis,appliances,204.0,pending,completed,,Male,4.0,East,Platinum,USA
11388.0,Michael Garcia,books,224.0,delivered,completed,56.0,Male,3.0,West,Silver,Japan
11389.0,David Smith,clothing,235.0,delivered,completed,66.0,Male,,West,Silver,Canada
11390.0,,,265.0,delivered,pending,60.0,Female,1.0,South,Silver,Russia
11391.0,Jessica Smith,electronics,258.0,,completed,50.0,Male,4.0,West,Platinum,France
,Jessica Johnson,books,27.0,cancelled,completed,25.0,Male,4.0,North,,Canada
11393.0,Aarav Kumar,,,delivered,,30.0,Male,,West,Platinum,India
11394.0,John Jones,books,296.0,delivered,completed,43.0,Female,1.0,South,Silver,Australia
11395.0,Emily Garcia,electronics,221.0,delivered,completed,34.0,Male,1.0,South,Platinum,
11396.0,,electronics,233.0,pending,completed,41.0,Female,3.0,West,Silver,Australia
11397.0,,books,113.0,delivered,completed,41.0,Female,2.0,North,Platinum,Australia
11398.0,John Williams,clothing,94.0,pending,completed,29.0,Male,3.0,South,Gold,South Korea
11399.0,David Smith,books,176.0,delivered,completed,48.0,Female,2.0,North,Gold,Canada
11400.0,Michael Miller,clothing,172.0,shipped,completed,,Male,2.0,South,Gold,South Korea
11401.0,Michael Williams,appliances,161.0,delivered,completed,59.0,Female,2.0,East,Silver,Italy
11402.0,David Johnson,clothing,97.0,cancelled,completed,33.0,Male,1.0,South,Platinum,France
11403.0,Jennifer Garcia,,201.0,delivered,completed,47.0,Female,3.0,South,Silver,USA
11404.0,,books,214.0,,completed,45.0,Female,3.0,,Platinum,Spain
,Sarah Smith,clothing,177.0,pending,completed,20.0,Female,4.0,South,Platinum,Canada
11406.0,David Jones,appliances,165.0,delivered,completed,50.0,Male,3.0,South,,Australia
11407.0,David Jones,appliances,73.0,delivered,completed,68.0,Male,4.0,West,Platinum,Japan
11408.0,Michael Williams,appliances,296.0,cancelled,cancelled,41.0,,4.0,West,Gold,Japan
11409.0,,electronics,102.0,delivered,completed,47.0,Male,1.0,North,Silver,China
11410.0,John Miller,books,175.0,delivered,completed,57.0,,4.0,East,Gold,South Africa
11411.0,Jennifer Brown,appliances,23.0,delivered,completed,65.0,Male,,West,Gold,Mexico
11412.0,John Davis,,290.0,delivered,completed,45.0,Male,2.0,East,Gold,Germany
,Sarah Miller,appliances,83.0,pending,completed,,Female,1.0,North,Silver,
,Vivaan Kumar,electronics,131.0,delivered,completed,56.0,,2.0,North,Gold,India
11415.0,Jennifer Johnson,books,258.0,delivered,completed,19.0,,2.0,South,Silver,Australia
11416.0,David Miller,,163.0,delivered,completed,30.0,Female,3.0,West,Silver,UK
,Vidya Sharma,electronics,39.0,delivered,completed,,Female,1.0,South,Gold,
11418.0,Daniel Jones,electronics,83.0,cancelled,completed,27.0,Male,2.0,South,Platinum,Mexico
11419.0,David Johnson,,100.0,shipped,completed,57.0,Female,,North,,Mexico
11420.0,Sarah Jones,,,delivered,completed,30.0,Male,1.0,South,Silver,Brazil
11421.0,,books,88.0,delivered,cancelled,36.0,Male,,North,Gold,Italy
11422.0,David Williams,clothing,205.0,cancelled,completed,23.0,Male,2.0,West,Silver,UK
11423.0,David Smith,books,,delivered,completed,35.0,Male,4.0,West,Platinum,Brazil
11424.0,David Smith,electronics,224.0,delivered,completed,57.0,Male,1.0,,,Mexico
11425.0,,books,183.0,delivered,completed,26.0,Female,1.0,North,Silver,USA
11426.0,John Miller,clothing,113.0,delivered,completed,34.0,Female,2.0,West,Platinum,South Korea
11427.0,John Garcia,electronics,268.0,shipped,completed,,,4.0,East,,Mexico
11428.0,Michael Miller,clothing,87.0,delivered,completed,67.0,Male,,,Platinum,France
11429.0,Sarah Williams,appliances,40.0,cancelled,,,Female,2.0,North,Gold,Brazil
11430.0,Daniel Smith,electronics,104.0,delivered,completed,,Female,4.0,South,Gold,Brazil
11431.0,Daniel Miller,electronics,43.0,delivered,cancelled,59.0,Female,1.0,North,Platinum,USA
11432.0,,books,130.0,cancelled,completed,43.0,,1.0,South,Silver,Spain
11433.0,Jessica Brown,electronics,102.0,shipped,,28.0,Female,2.0,West,Silver,Italy
,Sarah Smith,clothing,97.0,pending,completed,25.0,Female,4.0,,Platinum,South Africa
11435.0,Jessica Garcia,books,,delivered,cancelled,20.0,Male,,South,Gold,Australia
11436.0,Emily Williams,appliances,290.0,pending,completed,19.0,Female,1.0,South,,Germany
11437.0,,clothing,188.0,delivered,pending,35.0,Female,4.0,,,
,,appliances,,delivered,completed,19.0,Female,4.0,East,Silver,South Africa
11439.0,John Brown,appliances,281.0,delivered,completed,43.0,Male,1.0,East,Gold,Australia
11440.0,Michael Smith,appliances,,delivered,completed,29.0,Male,1.0,South,Platinum,France
11441.0,John Brown,electronics,86.0,pending,,54.0,Male,3.0,North,Silver,South Africa
11442.0,Jennifer Johnson,clothing,248.0,delivered,completed,43.0,,3.0,North,Platinum,Japan
11443.0,Daniel Jones,clothing,180.0,delivered,cancelled,53.0,Female,1.0,West,,Germany
11444.0,,electronics,141.0,,completed,33.0,Female,4.0,East,Platinum,Spain
11445.0,Daniel Johnson,books,168.0,delivered,,31.0,Male,1.0,West,Gold,South Korea
11446.0,Emily Jones,appliances,212.0,delivered,cancelled,19.0,Male,2.0,West,Silver,UK
11447.0,Michael Williams,clothing,250.0,delivered,completed,38.0,Female,,East,Gold,
11448.0,Jennifer Williams,electronics,130.0,delivered,completed,24.0,Female,4.0,,Silver,South Africa
11449.0,Jennifer Jones,appliances,164.0,delivered,completed,,Female,3.0,North,Silver,Italy
11450.0,David Williams,books,240.0,cancelled,completed,,Male,1.0,West,Platinum,Spain
11451.0,Jessica Smith,,83.0,delivered,completed,46.0,,3.0,North,Platinum,Brazil
11452.0,Sarah Jones,appliances,145.0,,completed,54.0,Female,2.0,South,Silver,Australia
11453.0,,books,237.0,pending,completed,65.0,Female,4.0,,Platinum,Italy
11454.0,Emily Brown,clothing,255.0,delivered,,56.0,Male,3.0,North,Platinum,South Korea
11455.0,Sarah Garcia,clothing,,cancelled,completed,45.0,Female,,East,Platinum,Mexico
11456.0,Jennifer Johnson,clothing,,delivered,completed,57.0,Male,4.0,West,Gold,
11457.0,John Garcia,books,258.0,shipped,pending,21.0,Male,4.0,South,Gold,Japan
11458.0,Vivaan Sharma,clothing,209.0,delivered,completed,21.0,Female,3.0,West,Silver,India
11459.0,David Davis,electronics,170.0,,completed,44.0,Male,3.0,West,,Spain
11460.0,John Williams,clothing,105.0,delivered,completed,23.0,Male,3.0,North,Platinum,UK
11461.0,Jessica Smith,clothing,,delivered,completed,51.0,Female,4.0,North,Platinum,Brazil
11462.0,Emily Jones,books,201.0,shipped,completed,58.0,Male,4.0,East,Gold,Mexico
11463.0,John Johnson,clothing,177.0,delivered,completed,57.0,,4.0,South,Silver,China
11464.0,Jessica Brown,appliances,,delivered,completed,35.0,Female,3.0,East,Platinum,South Africa
11465.0,Sarah Jones,electronics,222.0,,cancelled,61.0,Female,3.0,North,Gold,USA
11466.0,John Smith,books,248.0,shipped,cancelled,65.0,Female,2.0,South,Gold,Brazil
11467.0,Daniel Davis,electronics,171.0,pending,completed,47.0,Male,1.0,,Platinum,Russia
11468.0,Jennifer Jones,appliances,282.0,delivered,,50.0,Male,2.0,West,Platinum,Brazil
11469.0,Jennifer Johnson,books,91.0,delivered,completed,37.0,Male,1.0,East,Gold,Japan
